,Year,Postal,state,county,registry,race,hispanic,sex,age,population
573,1969,MA,25,11,63,1,9,1,13,1345
574,1969,MA,25,11,63,1,9,1,14,953
575,1969,MA,25,11,63,1,9,1,15,896
576,1969,MA,25,11,63,1,9,1,16,677
577,1969,MA,25,11,63,1,9,1,17,363
578,1969,MA,25,11,63,1,9,1,18,224
579,1969,MA,25,11,63,1,9,2,0,440
580,1969,MA,25,11,63,1,9,2,1,1649
581,1969,MA,25,11,63,1,9,2,2,2559
582,1969,MA,25,11,63,1,9,2,3,2926
583,1969,MA,25,11,63,1,9,2,4,2716
584,1969,MA,25,11,63,1,9,2,5,2101
585,1969,MA,25,11,63,1,9,2,6,1692
586,1969,MA,25,11,63,1,9,2,7,1256
587,1969,MA,25,11,63,1,9,2,8,1453
588,1969,MA,25,11,63,1,9,2,9,1752
589,1969,MA,25,11,63,1,9,2,10,1963
590,1969,MA,25,11,63,1,9,2,11,1878
591,1969,MA,25,11,63,1,9,2,12,1717
592,1969,MA,25,11,63,1,9,2,13,1562
593,1969,MA,25,11,63,1,9,2,14,1154
594,1969,MA,25,11,63,1,9,2,15,1297
595,1969,MA,25,11,63,1,9,2,16,981
596,1969,MA,25,11,63,1,9,2,17,650
597,1969,MA,25,11,63,1,9,2,18,439
598,1969,MA,25,11,63,2,9,1,0,1
599,1969,MA,25,11,63,2,9,1,1,5
600,1969,MA,25,11,63,2,9,1,2,10
601,1969,MA,25,11,63,2,9,1,3,5
602,1969,MA,25,11,63,2,9,1,4,12
603,1969,MA,25,11,63,2,9,1,5,14
604,1969,MA,25,11,63,2,9,1,6,5
605,1969,MA,25,11,63,2,9,1,7,6
606,1969,MA,25,11,63,2,9,1,8,17
607,1969,MA,25,11,63,2,9,1,9,12
608,1969,MA,25,11,63,2,9,1,10,7
609,1969,MA,25,11,63,2,9,1,11,4
610,1969,MA,25,11,63,2,9,1,12,5
611,1969,MA,25,11,63,2,9,1,13,2
612,1969,MA,25,11,63,2,9,1,15,2
613,1969,MA,25,11,63,2,9,1,16,1
614,1969,MA,25,11,63,2,9,2,0,1
615,1969,MA,25,11,63,2,9,2,1,1
616,1969,MA,25,11,63,2,9,2,2,5
617,1969,MA,25,11,63,2,9,2,3,11
618,1969,MA,25,11,63,2,9,2,4,7
619,1969,MA,25,11,63,2,9,2,5,4
620,1969,MA,25,11,63,2,9,2,6,5
621,1969,MA,25,11,63,2,9,2,7,7
622,1969,MA,25,11,63,2,9,2,8,4
623,1969,MA,25,11,63,2,9,2,9,2
624,1969,MA,25,11,63,2,9,2,10,6
625,1969,MA,25,11,63,2,9,2,11,4
626,1969,MA,25,11,63,2,9,2,12,4
627,1969,MA,25,11,63,2,9,2,13,2
628,1969,MA,25,11,63,2,9,2,16,3
629,1969,MA,25,11,63,2,9,2,17,1
630,1969,MA,25,11,63,3,9,1,0,1
631,1969,MA,25,11,63,3,9,1,1,7
632,1969,MA,25,11,63,3,9,1,2,6
633,1969,MA,25,11,63,3,9,1,3,9
634,1969,MA,25,11,63,3,9,1,4,4
635,1969,MA,25,11,63,3,9,1,5,8
636,1969,MA,25,11,63,3,9,1,6,3
637,1969,MA,25,11,63,3,9,1,7,4
638,1969,MA,25,11,63,3,9,1,8,2
639,1969,MA,25,11,63,3,9,1,9,3
640,1969,MA,25,11,63,3,9,1,10,1
641,1969,MA,25,11,63,3,9,1,12,1
642,1969,MA,25,11,63,3,9,1,13,1
643,1969,MA,25,11,63,3,9,1,16,1
644,1969,MA,25,11,63,3,9,2,1,4
645,1969,MA,25,11,63,3,9,2,2,10
646,1969,MA,25,11,63,3,9,2,3,8
647,1969,MA,25,11,63,3,9,2,4,3
648,1969,MA,25,11,63,3,9,2,5,12
649,1969,MA,25,11,63,3,9,2,6,6
650,1969,MA,25,11,63,3,9,2,7,10
651,1969,MA,25,11,63,3,9,2,8,5
652,1969,MA,25,11,63,3,9,2,9,4
653,1969,MA,25,11,63,3,9,2,10,3
654,1969,MA,25,11,63,3,9,2,11,2
655,1969,MA,25,11,63,3,9,2,12,1
656,1969,MA,25,11,63,3,9,2,14,1
657,1969,MA,25,11,63,3,9,2,15,1
658,1969,MA,25,11,63,3,9,2,16,2
659,1969,MA,25,11,63,3,9,2,17,2
660,1969,MA,25,11,63,3,9,2,18,8
661,1969,MA,25,13,63,1,9,1,0,3550
662,1969,MA,25,13,63,1,9,1,1,14460
663,1969,MA,25,13,63,1,9,1,2,21609
664,1969,MA,25,13,63,1,9,1,3,22074
665,1969,MA,25,13,63,1,9,1,4,19066
666,1969,MA,25,13,63,1,9,1,5,15548
667,1969,MA,25,13,63,1,9,1,6,13178
668,1969,MA,25,13,63,1,9,1,7,10156
669,1969,MA,25,13,63,1,9,1,8,11084
670,1969,MA,25,13,63,1,9,1,9,13040
671,1969,MA,25,13,63,1,9,1,10,13926
672,1969,MA,25,13,63,1,9,1,11,12939
673,1969,MA,25,13,63,1,9,1,12,10656
674,1969,MA,25,13,63,1,9,1,13,8617
675,1969,MA,25,13,63,1,9,1,14,6467
676,1969,MA,25,13,63,1,9,1,15,5361
677,1969,MA,25,13,63,1,9,1,16,3888
678,1969,MA,25,13,63,1,9,1,17,2111
679,1969,MA,25,13,63,1,9,1,18,993
680,1969,MA,25,13,63,1,9,2,0,3403
681,1969,MA,25,13,63,1,9,2,1,13738
682,1969,MA,25,13,63,1,9,2,2,20922
683,1969,MA,25,13,63,1,9,2,3,21004
684,1969,MA,25,13,63,1,9,2,4,20108
685,1969,MA,25,13,63,1,9,2,5,16970
686,1969,MA,25,13,63,1,9,2,6,13317
687,1969,MA,25,13,63,1,9,2,7,10642
688,1969,MA,25,13,63,1,9,2,8,11660
689,1969,MA,25,13,63,1,9,2,9,13549
690,1969,MA,25,13,63,1,9,2,10,14941
691,1969,MA,25,13,63,1,9,2,11,14075
692,1969,MA,25,13,63,1,9,2,12,11748
693,1969,MA,25,13,63,1,9,2,13,10429
694,1969,MA,25,13,63,1,9,2,14,9018
695,1969,MA,25,13,63,1,9,2,15,8351
696,1969,MA,25,13,63,1,9,2,16,6358
697,1969,MA,25,13,63,1,9,2,17,3898
698,1969,MA,25,13,63,1,9,2,18,2204
699,1969,MA,25,13,63,2,9,1,0,240
700,1969,MA,25,13,63,2,9,1,1,1227
701,1969,MA,25,13,63,2,9,1,2,1665
702,1969,MA,25,13,63,2,9,1,3,1492
703,1969,MA,25,13,63,2,9,1,4,1040
704,1969,MA,25,13,63,2,9,1,5,904
705,1969,MA,25,13,63,2,9,1,6,806
706,1969,MA,25,13,63,2,9,1,7,642
707,1969,MA,25,13,63,2,9,1,8,678
708,1969,MA,25,13,63,2,9,1,9,562
709,1969,MA,25,13,63,2,9,1,10,525
710,1969,MA,25,13,63,2,9,1,11,374
711,1969,MA,25,13,63,2,9,1,12,254
712,1969,MA,25,13,63,2,9,1,13,188
713,1969,MA,25,13,63,2,9,1,14,157
714,1969,MA,25,13,63,2,9,1,15,82
715,1969,MA,25,13,63,2,9,1,16,67
716,1969,MA,25,13,63,2,9,1,17,48
717,1969,MA,25,13,63,2,9,1,18,21
718,1969,MA,25,13,63,2,9,2,0,273
719,1969,MA,25,13,63,2,9,2,1,1160
720,1969,MA,25,13,63,2,9,2,2,1736
721,1969,MA,25,13,63,2,9,2,3,1499
722,1969,MA,25,13,63,2,9,2,4,1100
723,1969,MA,25,13,63,2,9,2,5,1017
724,1969,MA,25,13,63,2,9,2,6,933
725,1969,MA,25,13,63,2,9,2,7,847
726,1969,MA,25,13,63,2,9,2,8,757
727,1969,MA,25,13,63,2,9,2,9,694
728,1969,MA,25,13,63,2,9,2,10,536
729,1969,MA,25,13,63,2,9,2,11,392
730,1969,MA,25,13,63,2,9,2,12,341
731,1969,MA,25,13,63,2,9,2,13,243
732,1969,MA,25,13,63,2,9,2,14,216
733,1969,MA,25,13,63,2,9,2,15,132
734,1969,MA,25,13,63,2,9,2,16,95
735,1969,MA,25,13,63,2,9,2,17,63
736,1969,MA,25,13,63,2,9,2,18,44
737,1969,MA,25,13,63,3,9,1,0,10
738,1969,MA,25,13,63,3,9,1,1,34
739,1969,MA,25,13,63,3,9,1,2,48
740,1969,MA,25,13,63,3,9,1,3,44
741,1969,MA,25,13,63,3,9,1,4,39
742,1969,MA,25,13,63,3,9,1,5,40
743,1969,MA,25,13,63,3,9,1,6,25
744,1969,MA,25,13,63,3,9,1,7,34
745,1969,MA,25,13,63,3,9,1,8,26
746,1969,MA,25,13,63,3,9,1,9,22
747,1969,MA,25,13,63,3,9,1,10,28
748,1969,MA,25,13,63,3,9,1,11,16
749,1969,MA,25,13,63,3,9,1,12,12
750,1969,MA,25,13,63,3,9,1,13,15
751,1969,MA,25,13,63,3,9,1,14,11
752,1969,MA,25,13,63,3,9,1,15,8
753,1969,MA,25,13,63,3,9,1,16,5
754,1969,MA,25,13,63,3,9,1,17,9
755,1969,MA,25,13,63,3,9,1,18,5
756,1969,MA,25,13,63,3,9,2,0,12
757,1969,MA,25,13,63,3,9,2,1,37
758,1969,MA,25,13,63,3,9,2,2,55
759,1969,MA,25,13,63,3,9,2,3,46
760,1969,MA,25,13,63,3,9,2,4,49
761,1969,MA,25,13,63,3,9,2,5,39
762,1969,MA,25,13,63,3,9,2,6,52
763,1969,MA,25,13,63,3,9,2,7,59
764,1969,MA,25,13,63,3,9,2,8,60
765,1969,MA,25,13,63,3,9,2,9,63
766,1969,MA,25,13,63,3,9,2,10,17
767,1969,MA,25,13,63,3,9,2,11,21
768,1969,MA,25,13,63,3,9,2,12,12
769,1969,MA,25,13,63,3,9,2,13,11
770,1969,MA,25,13,63,3,9,2,14,18
771,1969,MA,25,13,63,3,9,2,15,21
772,1969,MA,25,13,63,3,9,2,16,14
773,1969,MA,25,13,63,3,9,2,17,12
774,1969,MA,25,13,63,3,9,2,18,9
775,1969,MA,25,15,63,1,9,1,0,859
776,1969,MA,25,15,63,1,9,1,1,3306
777,1969,MA,25,15,63,1,9,1,2,5192
778,1969,MA,25,15,63,1,9,1,3,5272
779,1969,MA,25,15,63,1,9,1,4,7767
780,1969,MA,25,15,63,1,9,1,5,7093
781,1969,MA,25,15,63,1,9,1,6,3831
782,1969,MA,25,15,63,1,9,1,7,2691
783,1969,MA,25,15,63,1,9,1,8,2624
784,1969,MA,25,15,63,1,9,1,9,3137
785,1969,MA,25,15,63,1,9,1,10,3524
786,1969,MA,25,15,63,1,9,1,11,3324
787,1969,MA,25,15,63,1,9,1,12,2843
788,1969,MA,25,15,63,1,9,1,13,2218
789,1969,MA,25,15,63,1,9,1,14,1625
790,1969,MA,25,15,63,1,9,1,15,1266
791,1969,MA,25,15,63,1,9,1,16,976
792,1969,MA,25,15,63,1,9,1,17,485
793,1969,MA,25,15,63,1,9,1,18,256
794,1969,MA,25,15,63,1,9,2,0,859
795,1969,MA,25,15,63,1,9,2,1,3249
796,1969,MA,25,15,63,1,9,2,2,4874
797,1969,MA,25,15,63,1,9,2,3,4965
798,1969,MA,25,15,63,1,9,2,4,9227
799,1969,MA,25,15,63,1,9,2,5,8113
800,1969,MA,25,15,63,1,9,2,6,3252
801,1969,MA,25,15,63,1,9,2,7,2704
802,1969,MA,25,15,63,1,9,2,8,2815
803,1969,MA,25,15,63,1,9,2,9,3209
804,1969,MA,25,15,63,1,9,2,10,3623
805,1969,MA,25,15,63,1,9,2,11,3500
806,1969,MA,25,15,63,1,9,2,12,2983
807,1969,MA,25,15,63,1,9,2,13,2444
808,1969,MA,25,15,63,1,9,2,14,2066
809,1969,MA,25,15,63,1,9,2,15,1871
810,1969,MA,25,15,63,1,9,2,16,1558
811,1969,MA,25,15,63,1,9,2,17,925
812,1969,MA,25,15,63,1,9,2,18,583
813,1969,MA,25,15,63,2,9,1,0,8
814,1969,MA,25,15,63,2,9,1,1,15
815,1969,MA,25,15,63,2,9,1,2,17
816,1969,MA,25,15,63,2,9,1,3,20
817,1969,MA,25,15,63,2,9,1,4,101
818,1969,MA,25,15,63,2,9,1,5,85
819,1969,MA,25,15,63,2,9,1,6,38
820,1969,MA,25,15,63,2,9,1,7,27
821,1969,MA,25,15,63,2,9,1,8,15
822,1969,MA,25,15,63,2,9,1,9,15
823,1969,MA,25,15,63,2,9,1,10,19
824,1969,MA,25,15,63,2,9,1,11,21
825,1969,MA,25,15,63,2,9,1,12,9
826,1969,MA,25,15,63,2,9,1,13,3
827,1969,MA,25,15,63,2,9,1,14,5
828,1969,MA,25,15,63,2,9,1,15,5
829,1969,MA,25,15,63,2,9,1,16,4
830,1969,MA,25,15,63,2,9,1,17,4
831,1969,MA,25,15,63,2,9,1,18,4
832,1969,MA,25,15,63,2,9,2,0,6
833,1969,MA,25,15,63,2,9,2,1,15
834,1969,MA,25,15,63,2,9,2,2,21
835,1969,MA,25,15,63,2,9,2,3,18
836,1969,MA,25,15,63,2,9,2,4,147
837,1969,MA,25,15,63,2,9,2,5,84
838,1969,MA,25,15,63,2,9,2,6,34
839,1969,MA,25,15,63,2,9,2,7,22
840,1969,MA,25,15,63,2,9,2,8,7
841,1969,MA,25,15,63,2,9,2,9,10
842,1969,MA,25,15,63,2,9,2,10,12
843,1969,MA,25,15,63,2,9,2,11,12
844,1969,MA,25,15,63,2,9,2,12,9
845,1969,MA,25,15,63,2,9,2,13,5
846,1969,MA,25,15,63,2,9,2,14,16
847,1969,MA,25,15,63,2,9,2,15,2
848,1969,MA,25,15,63,2,9,2,16,7
849,1969,MA,25,15,63,2,9,2,17,2
850,1969,MA,25,15,63,2,9,2,18,3
851,1969,MA,25,15,63,3,9,1,0,7
852,1969,MA,25,15,63,3,9,1,1,21
853,1969,MA,25,15,63,3,9,1,2,15
854,1969,MA,25,15,63,3,9,1,3,12
855,1969,MA,25,15,63,3,9,1,4,14
856,1969,MA,25,15,63,3,9,1,5,51
857,1969,MA,25,15,63,3,9,1,6,77
858,1969,MA,25,15,63,3,9,1,7,37
859,1969,MA,25,15,63,3,9,1,8,23
860,1969,MA,25,15,63,3,9,1,9,6
861,1969,MA,25,15,63,3,9,1,10,9
862,1969,MA,25,15,63,3,9,1,11,1
863,1969,MA,25,15,63,3,9,1,12,3
864,1969,MA,25,15,63,3,9,1,13,7
865,1969,MA,25,15,63,3,9,1,15,3
866,1969,MA,25,15,63,3,9,1,16,3
867,1969,MA,25,15,63,3,9,1,17,1
868,1969,MA,25,15,63,3,9,1,18,5
869,1969,MA,25,15,63,3,9,2,0,8
870,1969,MA,25,15,63,3,9,2,1,19
871,1969,MA,25,15,63,3,9,2,2,11
872,1969,MA,25,15,63,3,9,2,3,12
873,1969,MA,25,15,63,3,9,2,4,38
874,1969,MA,25,15,63,3,9,2,5,68
875,1969,MA,25,15,63,3,9,2,6,47
876,1969,MA,25,15,63,3,9,2,7,24
877,1969,MA,25,15,63,3,9,2,8,13
878,1969,MA,25,15,63,3,9,2,9,9
879,1969,MA,25,15,63,3,9,2,10,5
880,1969,MA,25,15,63,3,9,2,11,5
881,1969,MA,25,15,63,3,9,2,12,3
882,1969,MA,25,15,63,3,9,2,13,7
883,1969,MA,25,15,63,3,9,2,14,1
884,1969,MA,25,15,63,3,9,2,15,4
885,1969,MA,25,15,63,3,9,2,16,4
886,1969,MA,25,15,63,3,9,2,18,2
887,1969,MA,25,17,63,1,9,1,0,11985
888,1969,MA,25,17,63,1,9,1,1,48480
889,1969,MA,25,17,63,1,9,1,2,70904
890,1969,MA,25,17,63,1,9,1,3,68990
891,1969,MA,25,17,63,1,9,1,4,60855
892,1969,MA,25,17,63,1,9,1,5,51656
893,1969,MA,25,17,63,1,9,1,6,47325
894,1969,MA,25,17,63,1,9,1,7,36940
895,1969,MA,25,17,63,1,9,1,8,38051
896,1969,MA,25,17,63,1,9,1,9,40714
897,1969,MA,25,17,63,1,9,1,10,39350
898,1969,MA,25,17,63,1,9,1,11,34804
899,1969,MA,25,17,63,1,9,1,12,29986
900,1969,MA,25,17,63,1,9,1,13,25388
901,1969,MA,25,17,63,1,9,1,14,18999
902,1969,MA,25,17,63,1,9,1,15,14723
903,1969,MA,25,17,63,1,9,1,16,9797
904,1969,MA,25,17,63,1,9,1,17,5565
905,1969,MA,25,17,63,1,9,1,18,3005
906,1969,MA,25,17,63,1,9,2,0,11655
907,1969,MA,25,17,63,1,9,2,1,47138
908,1969,MA,25,17,63,1,9,2,2,67075
909,1969,MA,25,17,63,1,9,2,3,66651
910,1969,MA,25,17,63,1,9,2,4,59086
911,1969,MA,25,17,63,1,9,2,5,57070
912,1969,MA,25,17,63,1,9,2,6,48547
913,1969,MA,25,17,63,1,9,2,7,37685
914,1969,MA,25,17,63,1,9,2,8,38711
915,1969,MA,25,17,63,1,9,2,9,42688
916,1969,MA,25,17,63,1,9,2,10,42453
917,1969,MA,25,17,63,1,9,2,11,38544
918,1969,MA,25,17,63,1,9,2,12,35505
919,1969,MA,25,17,63,1,9,2,13,32016
920,1969,MA,25,17,63,1,9,2,14,26950
921,1969,MA,25,17,63,1,9,2,15,23328
922,1969,MA,25,17,63,1,9,2,16,17071
923,1969,MA,25,17,63,1,9,2,17,10831
924,1969,MA,25,17,63,1,9,2,18,7327
925,1969,MA,25,17,63,2,9,1,0,160
926,1969,MA,25,17,63,2,9,1,1,558
927,1969,MA,25,17,63,2,9,1,2,833
928,1969,MA,25,17,63,2,9,1,3,878
929,1969,MA,25,17,63,2,9,1,4,920
930,1969,MA,25,17,63,2,9,1,5,939
931,1969,MA,25,17,63,2,9,1,6,637
932,1969,MA,25,17,63,2,9,1,7,503
933,1969,MA,25,17,63,2,9,1,8,458
934,1969,MA,25,17,63,2,9,1,9,491
935,1969,MA,25,17,63,2,9,1,10,445
936,1969,MA,25,17,63,2,9,1,11,400
937,1969,MA,25,17,63,2,9,1,12,261
938,1969,MA,25,17,63,2,9,1,13,197
939,1969,MA,25,17,63,2,9,1,14,144
940,1969,MA,25,17,63,2,9,1,15,139
941,1969,MA,25,17,63,2,9,1,16,87
942,1969,MA,25,17,63,2,9,1,17,73
943,1969,MA,25,17,63,2,9,1,18,48
944,1969,MA,25,17,63,2,9,2,0,167
945,1969,MA,25,17,63,2,9,2,1,604
946,1969,MA,25,17,63,2,9,2,2,761
947,1969,MA,25,17,63,2,9,2,3,855
948,1969,MA,25,17,63,2,9,2,4,797
949,1969,MA,25,17,63,2,9,2,5,747
950,1969,MA,25,17,63,2,9,2,6,645
951,1969,MA,25,17,63,2,9,2,7,543
952,1969,MA,25,17,63,2,9,2,8,542
953,1969,MA,25,17,63,2,9,2,9,506
954,1969,MA,25,17,63,2,9,2,10,542
955,1969,MA,25,17,63,2,9,2,11,474
956,1969,MA,25,17,63,2,9,2,12,320
957,1969,MA,25,17,63,2,9,2,13,295
958,1969,MA,25,17,63,2,9,2,14,212
959,1969,MA,25,17,63,2,9,2,15,202
960,1969,MA,25,17,63,2,9,2,16,173
961,1969,MA,25,17,63,2,9,2,17,77
962,1969,MA,25,17,63,2,9,2,18,62
963,1969,MA,25,17,63,3,9,1,0,65
964,1969,MA,25,17,63,3,9,1,1,240
965,1969,MA,25,17,63,3,9,1,2,311
966,1969,MA,25,17,63,3,9,1,3,234
967,1969,MA,25,17,63,3,9,1,4,287
968,1969,MA,25,17,63,3,9,1,5,455
969,1969,MA,25,17,63,3,9,1,6,451
970,1969,MA,25,17,63,3,9,1,7,368
971,1969,MA,25,17,63,3,9,1,8,262
972,1969,MA,25,17,63,3,9,1,9,191
973,1969,MA,25,17,63,3,9,1,10,156
974,1969,MA,25,17,63,3,9,1,11,102
975,1969,MA,25,17,63,3,9,1,12,66
976,1969,MA,25,17,63,3,9,1,13,44
977,1969,MA,25,17,63,3,9,1,14,52
978,1969,MA,25,17,63,3,9,1,15,50
979,1969,MA,25,17,63,3,9,1,16,35
980,1969,MA,25,17,63,3,9,1,17,50
981,1969,MA,25,17,63,3,9,1,18,30
982,1969,MA,25,17,63,3,9,2,0,87
983,1969,MA,25,17,63,3,9,2,1,282
984,1969,MA,25,17,63,3,9,2,2,306
985,1969,MA,25,17,63,3,9,2,3,256
986,1969,MA,25,17,63,3,9,2,4,210
987,1969,MA,25,17,63,3,9,2,5,371
988,1969,MA,25,17,63,3,9,2,6,451
989,1969,MA,25,17,63,3,9,2,7,326
990,1969,MA,25,17,63,3,9,2,8,267
991,1969,MA,25,17,63,3,9,2,9,196
992,1969,MA,25,17,63,3,9,2,10,158
993,1969,MA,25,17,63,3,9,2,11,77
994,1969,MA,25,17,63,3,9,2,12,66
995,1969,MA,25,17,63,3,9,2,13,61
996,1969,MA,25,17,63,3,9,2,14,72
997,1969,MA,25,17,63,3,9,2,15,78
998,1969,MA,25,17,63,3,9,2,16,55
999,1969,MA,25,17,63,3,9,2,17,37
1000,1969,MA,25,17,63,3,9,2,18,28
1001,1969,MA,25,19,63,1,9,1,0,35
1002,1969,MA,25,19,63,1,9,1,1,106
1003,1969,MA,25,19,63,1,9,1,2,176
1004,1969,MA,25,19,63,1,9,1,3,151
1005,1969,MA,25,19,63,1,9,1,4,139
1006,1969,MA,25,19,63,1,9,1,5,139
1007,1969,MA,25,19,63,1,9,1,6,87
1008,1969,MA,25,19,63,1,9,1,7,101
1009,1969,MA,25,19,63,1,9,1,8,104
1010,1969,MA,25,19,63,1,9,1,9,116
1011,1969,MA,25,19,63,1,9,1,10,90
1012,1969,MA,25,19,63,1,9,1,11,106
1013,1969,MA,25,19,63,1,9,1,12,92
1014,1969,MA,25,19,63,1,9,1,13,85
1015,1969,MA,25,19,63,1,9,1,14,87
1016,1969,MA,25,19,63,1,9,1,15,48
1017,1969,MA,25,19,63,1,9,1,16,35
1018,1969,MA,25,19,63,1,9,1,17,14
1019,1969,MA,25,19,63,1,9,1,18,6
1020,1969,MA,25,19,63,1,9,2,0,29
1021,1969,MA,25,19,63,1,9,2,1,111
1022,1969,MA,25,19,63,1,9,2,2,191
1023,1969,MA,25,19,63,1,9,2,3,133
1024,1969,MA,25,19,63,1,9,2,4,133
1025,1969,MA,25,19,63,1,9,2,5,109
1026,1969,MA,25,19,63,1,9,2,6,92
1027,1969,MA,25,19,63,1,9,2,7,81
1028,1969,MA,25,19,63,1,9,2,8,99
1029,1969,MA,25,19,63,1,9,2,9,132
1030,1969,MA,25,19,63,1,9,2,10,118
1031,1969,MA,25,19,63,1,9,2,11,117
1032,1969,MA,25,19,63,1,9,2,12,115
1033,1969,MA,25,19,63,1,9,2,13,118
1034,1969,MA,25,19,63,1,9,2,14,96
1035,1969,MA,25,19,63,1,9,2,15,78
1036,1969,MA,25,19,63,1,9,2,16,62
1037,1969,MA,25,19,63,1,9,2,17,41
1038,1969,MA,25,19,63,1,9,2,18,33
1039,1969,MA,25,19,63,2,9,1,1,1
1040,1969,MA,25,19,63,2,9,1,2,8
1041,1969,MA,25,19,63,2,9,1,3,3
1042,1969,MA,25,19,63,2,9,1,4,6
1043,1969,MA,25,19,63,2,9,1,5,5
1044,1969,MA,25,19,63,2,9,1,7,2
1045,1969,MA,25,19,63,2,9,1,8,4
1046,1969,MA,25,19,63,2,9,1,9,1
1047,1969,MA,25,19,63,2,9,1,10,7
1048,1969,MA,25,19,63,2,9,1,11,4
1049,1969,MA,25,19,63,2,9,1,12,2
1050,1969,MA,25,19,63,2,9,1,14,2
1051,1969,MA,25,19,63,2,9,1,15,2
1052,1969,MA,25,19,63,2,9,1,16,1
1053,1969,MA,25,19,63,2,9,1,18,1
1054,1969,MA,25,19,63,2,9,2,0,1
1055,1969,MA,25,19,63,2,9,2,2,5
1056,1969,MA,25,19,63,2,9,2,3,5
1057,1969,MA,25,19,63,2,9,2,4,1
1058,1969,MA,25,19,63,2,9,2,5,3
1059,1969,MA,25,19,63,2,9,2,6,1
1060,1969,MA,25,19,63,2,9,2,7,4
1061,1969,MA,25,19,63,2,9,2,8,3
1062,1969,MA,25,19,63,2,9,2,9,3
1063,1969,MA,25,19,63,2,9,2,10,1
1064,1969,MA,25,19,63,2,9,2,11,3
1065,1969,MA,25,19,63,2,9,2,12,1
1066,1969,MA,25,19,63,2,9,2,13,3
1067,1969,MA,25,19,63,2,9,2,14,3
1068,1969,MA,25,19,63,2,9,2,15,3
1069,1969,MA,25,19,63,2,9,2,16,3
1070,1969,MA,25,19,63,2,9,2,17,2
1071,1969,MA,25,19,63,3,9,1,0,1
1072,1969,MA,25,19,63,3,9,1,1,2
1073,1969,MA,25,19,63,3,9,1,7,1
1074,1969,MA,25,19,63,3,9,1,10,1
1075,1969,MA,25,19,63,3,9,1,11,1
1076,1969,MA,25,19,63,3,9,2,5,1
1077,1969,MA,25,19,63,3,9,2,7,1
1078,1969,MA,25,19,63,3,9,2,9,1
1079,1969,MA,25,19,63,3,9,2,16,1
1080,1969,MA,25,21,63,1,9,1,0,4816
1081,1969,MA,25,21,63,1,9,1,1,20822
1082,1969,MA,25,21,63,1,9,1,2,31937
1083,1969,MA,25,21,63,1,9,1,3,32620
1084,1969,MA,25,21,63,1,9,1,4,26466
1085,1969,MA,25,21,63,1,9,1,5,17478
1086,1969,MA,25,21,63,1,9,1,6,17503
1087,1969,MA,25,21,63,1,9,1,7,15122
1088,1969,MA,25,21,63,1,9,1,8,16497
1089,1969,MA,25,21,63,1,9,1,9,18406
1090,1969,MA,25,21,63,1,9,1,10,18278
1091,1969,MA,25,21,63,1,9,1,11,16355
1092,1969,MA,25,21,63,1,9,1,12,13912
1093,1969,MA,25,21,63,1,9,1,13,11896
1094,1969,MA,25,21,63,1,9,1,14,8565
1095,1969,MA,25,21,63,1,9,1,15,6515
1096,1969,MA,25,21,63,1,9,1,16,4317
1097,1969,MA,25,21,63,1,9,1,17,2334
1098,1969,MA,25,21,63,1,9,1,18,1305
1099,1969,MA,25,21,63,1,9,2,0,4683
1100,1969,MA,25,21,63,1,9,2,1,19869
1101,1969,MA,25,21,63,1,9,2,2,30868
1102,1969,MA,25,21,63,1,9,2,3,30966
1103,1969,MA,25,21,63,1,9,2,4,27422
1104,1969,MA,25,21,63,1,9,2,5,22865
1105,1969,MA,25,21,63,1,9,2,6,18923
1106,1969,MA,25,21,63,1,9,2,7,16096
1107,1969,MA,25,21,63,1,9,2,8,17373
1108,1969,MA,25,21,63,1,9,2,9,19580
1109,1969,MA,25,21,63,1,9,2,10,19744
1110,1969,MA,25,21,63,1,9,2,11,17853
1111,1969,MA,25,21,63,1,9,2,12,16096
1112,1969,MA,25,21,63,1,9,2,13,14749
1113,1969,MA,25,21,63,1,9,2,14,12149
1114,1969,MA,25,21,63,1,9,2,15,10522
1115,1969,MA,25,21,63,1,9,2,16,7578
1116,1969,MA,25,21,63,1,9,2,17,4566
1117,1969,MA,25,21,63,1,9,2,18,3112
1118,1969,MA,25,21,63,2,9,1,0,24
1119,1969,MA,25,21,63,2,9,1,1,88
1120,1969,MA,25,21,63,2,9,1,2,177
1121,1969,MA,25,21,63,2,9,1,3,142
1122,1969,MA,25,21,63,2,9,1,4,136
1123,1969,MA,25,21,63,2,9,1,5,147
1124,1969,MA,25,21,63,2,9,1,6,145
1125,1969,MA,25,21,63,2,9,1,7,137
1126,1969,MA,25,21,63,2,9,1,8,130
1127,1969,MA,25,21,63,2,9,1,9,122
1128,1969,MA,25,21,63,2,9,1,10,108
1129,1969,MA,25,21,63,2,9,1,11,64
1130,1969,MA,25,21,63,2,9,1,12,57
1131,1969,MA,25,21,63,2,9,1,13,41
1132,1969,MA,25,21,63,2,9,1,14,24
1133,1969,MA,25,21,63,2,9,1,15,28
1134,1969,MA,25,21,63,2,9,1,16,11
1135,1969,MA,25,21,63,2,9,1,17,6
1136,1969,MA,25,21,63,2,9,1,18,14
1137,1969,MA,25,21,63,2,9,2,0,29
1138,1969,MA,25,21,63,2,9,2,1,109
1139,1969,MA,25,21,63,2,9,2,2,186
1140,1969,MA,25,21,63,2,9,2,3,139
1141,1969,MA,25,21,63,2,9,2,4,165
